rp_id,label,floor,wing,orientation,survey_date,n_readings,n_anchors_seen,vector
107,"Près de l'escalier 3,chambre 338, chambre 339, chambre 337 et chamre 340",E3,B,NORD,2026-04-21,6107,14,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -80.10939025878906, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -78.63716888427734, -100.0, -100.0, -100.0, -96.91999816894531, -100.0, -100.0, -88.50834655761719, -100.0, -100.0, -100.0, -100.0, -92.5475082397461, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.32432556152344, -100.0, -97.33333587646484, -60.49454116821289, -100.0, -100.0, -100.0, -100.0, -95.0, -94.50166320800781, -100.0, -100.0, -96.78260803222656, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -76.7431411743164, -100.0, -100.0, -95.80374145507812, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.18201446533203, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
108,"Près de chamre 209, chambre 206, chambre 207 et chambre 208",E2,A,SUD,2026-04-21,94130,40,"[-100.0, -96.5, -94.54052734375, -100.0, -100.0, -100.0, -95.33333587646484, -95.04371643066406, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.69760131835938, -93.75826263427734, -100.0, -100.0, -100.0, -100.0, -93.05280303955078, -92.07368469238281, -100.0, -89.59027862548828, -100.0, -100.0, -81.79427337646484, -87.27354431152344, -100.0, -100.0, -94.0, -91.62931823730469, -100.0, -100.0, -100.0, -87.66675567626953, -100.0, -100.0, -100.0, -80.79020690917969, -97.55555725097656, -96.5, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.83333587646484, -94.42857360839844, -100.0, -76.63858032226562, -100.0, -100.0, -100.0, -100.0, -100.0, -84.58830261230469, -100.0, -100.0, -100.0, -100.0, -94.68196105957031, -91.44806671142578, -100.0, -93.75, -94.13414001464844, -100.0, -100.0, -74.95388793945312, -100.0, -100.0, -100.0, -94.1564712524414, -100.0, -100.0, -100.0, -97.0, -93.94444274902344, -100.0, -100.0, -95.33333587646484, -100.0, -96.66666412353516, -93.25761413574219, -100.0, -100.0, -70.19561767578125, -100.0, -100.0, -100.0, -100.0, -94.0014419555664, -100.0, -100.0, -80.25640869140625, -100.0, -93.75, -100.0, -100.0, -100.0, -97.0, -100.0, -83.22222137451172, -100.0, -94.62559509277344, -86.25]"
109,"Près de chamre 209, chambre 206, chambre 207 et chambre 208",E2,A,SUD,2026-04-22,86102,33,"[-100.0, -96.43356323242188, -94.83222961425781, -100.0, -100.0, -100.0, -95.61111450195312, -94.52613067626953, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.61643981933594, -93.84361267089844, -100.0, -100.0, -100.0, -100.0, -93.77172088623047, -95.7272720336914, -100.0, -88.9500732421875, -100.0, -100.0, -81.65116882324219, -89.63536834716797, -100.0, -100.0, -100.0, -92.61469268798828, -100.0, -100.0, -100.0, -87.81886291503906, -100.0, -100.0, -100.0, -80.78707885742188, -96.03845977783203, -95.68085479736328, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.30232238769531, -100.0, -100.0, -77.31095886230469, -100.0, -100.0, -100.0, -100.0, -100.0, -83.57827758789062, -100.0, -100.0, -100.0, -100.0, -94.57006072998047, -91.81951141357422, -100.0, -100.0, -93.57218933105469, -100.0, -100.0, -75.67805480957031, -100.0, -100.0, -100.0, -93.57013702392578, -100.0, -100.0, -100.0, -100.0, -96.05555725097656, -100.0, -100.0, -95.66666412353516, -100.0, -97.0, -93.33120727539062, -100.0, -100.0, -70.41998291015625, -100.0, -100.0, -100.0, -100.0, -95.38554382324219, -100.0, -100.0, -79.86468505859375, -100.0, -100.0, -100.0, -100.0, -100.0, -95.66666412353516, -100.0, -100.0, -100.0, -98.28571319580078, -100.0]"
110,"Petit couloir près des ascenseurs privés, local électrique TD1A3 et bureau de cadre de nuit",E3,B,NORD,2026-04-22,9844,19,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.0, -100.0, -100.0, -87.69532775878906, -100.0, -100.0, -95.4800033569336, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.8558578491211, -97.0999984741211, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.50847625732422, -96.0722885131836, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.11793518066406, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.22785186767578, -95.0, -100.0, -100.0, -85.06151580810547, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -80.46529388427734, -100.0, -83.95454406738281, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -86.50043487548828, -100.0, -100.0, -92.20965576171875, -100.0, -100.0, -96.0, -100.0, -100.0, -69.14645385742188, -100.0, -100.0, -100.0, -100.0, -92.5, -100.0, -100.0, -94.19010162353516]"
111,Près de chambre 210 et chambre 205,E2,A,SUD,2026-04-22,10342,30,"[-100.0, -95.66666412353516, -92.75698852539062, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -98.33333587646484, -92.68148040771484, -100.0, -100.0, -100.0, -100.0, -94.0854721069336, -93.984375, -100.0, -91.64037322998047, -100.0, -100.0, -84.0379867553711, -87.84785461425781, -100.0, -100.0, -100.0, -94.27118682861328, -100.0, -100.0, -100.0, -86.91200256347656, -100.0, -100.0, -100.0, -80.05632019042969, -100.0, -95.07142639160156, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.53845977783203, -96.0, -100.0, -76.11416625976562, -100.0, -100.0, -100.0, -100.0, -100.0, -89.83308410644531, -100.0, -100.0, -100.0, -100.0, -96.0, -92.06941223144531, -100.0, -100.0, -95.46428680419922, -100.0, -100.0, -79.01695251464844, -100.0, -100.0, -100.0, -96.1212158203125, -100.0, -100.0, -100.0, -100.0, -97.0, -100.0, -100.0, -98.0, -100.0, -100.0, -93.91780853271484, -100.0, -100.0, -67.11473846435547, -100.0, -100.0, -100.0, -100.0, -95.17333221435547, -100.0, -100.0, -76.28722381591797, -100.0, -100.0, -100.0, -100.0, -100.0, -96.0, -100.0, -100.0, -100.0, -98.0, -100.0]"
112,"Près de chambre 204, chambre 203, chambre 211 et STOCK",E2,A,SUD,2026-04-22,12490,33,"[-88.0, -92.54166412353516, -93.75, -100.0, -100.0, -100.0, -92.47916412353516, -92.421875, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -85.20841979980469, -100.0, -100.0, -100.0, -100.0, -97.0, -94.0, -100.0, -86.99722290039062, -100.0, -100.0, -91.05388641357422, -79.86491394042969, -100.0, -100.0, -100.0, -91.6551742553711, -100.0, -97.17391204833984, -100.0, -75.67781829833984, -100.0, -100.0, -100.0, -90.81664276123047, -93.20587921142578, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -91.9931640625, -100.0, -100.0, -83.58423614501953, -100.0, -100.0, -100.0, -100.0, -100.0, -80.49505615234375, -100.0, -100.0, -100.0, -100.0, -100.0, -95.0, -91.0, -100.0, -94.5, -100.0, -100.0, -66.5663833618164, -100.0, -100.0, -100.0, -95.0, -100.0, -93.85926055908203, -100.0, -97.66666412353516, -100.0, -100.0, -100.0, -93.37125396728516, -100.0, -94.83333587646484, -89.58064270019531, -100.0, -100.0, -67.03626251220703, -100.0, -100.0, -100.0, -100.0, -93.80000305175781, -100.0, -100.0, -81.75800323486328, -100.0, -100.0, -100.0, -100.0, -100.0, -95.20587921142578, -100.0, -100.0, -100.0, -100.0, -100.0]"
113,"Près de chambre 201, chambre 202, chambre 212 et salle d'attente",E2,A,SUD,2026-04-22,10762,25,"[-100.0, -86.79116821289062, -100.0, -100.0, -96.0, -100.0, -94.25, -92.02381134033203, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -90.352783203125, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -86.76207733154297, -100.0, -100.0, -92.65853881835938, -74.30224609375, -100.0, -100.0, -100.0, -88.90908813476562, -100.0, -94.64286041259766, -100.0, -71.203369140625, -100.0, -100.0, -100.0, -92.66187286376953, -91.27659606933594, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -88.64097595214844, -100.0, -100.0, -85.68414306640625, -100.0, -100.0, -100.0, -100.0, -100.0, -72.57142639160156, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -61.581939697265625, -100.0, -100.0, -100.0, -100.0, -100.0, -90.16989135742188, -100.0, -95.0, -100.0, -100.0, -100.0, -89.75403594970703, -100.0, -94.66666412353516, -86.24464416503906, -100.0, -100.0, -75.18324279785156, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -87.0218734741211, -100.0, -100.0, -100.0, -100.0, -100.0, -89.753662109375, -100.0, -100.0, -100.0, -100.0, -100.0]"
114,"Près de bureau d'acceuil, STOCK et lave bassin",E2,A,SUD,2026-04-22,20551,24,"[-100.0, -85.76661682128906, -100.0, -100.0, -93.4000015258789, -100.0, -92.17391204833984, -92.25, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.60975646972656, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -87.05872344970703, -100.0, -100.0, -93.26881408691406, -73.84786987304688, -100.0, -100.0, -100.0, -83.12159729003906, -100.0, -89.51905822753906, -100.0, -75.53624725341797, -100.0, -100.0, -100.0, -94.5882339477539, -86.45352935791016, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -88.44999694824219, -100.0, -100.0, -90.4511489868164, -100.0, -100.0, -100.0, -100.0, -100.0, -72.71428680419922, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -67.8583755493164, -100.0, -100.0, -100.0, -100.0, -100.0, -88.03263092041016, -100.0, -100.0, -100.0, -100.0, -100.0, -90.95744323730469, -100.0, -92.10606384277344, -80.23009490966797, -100.0, -100.0, -80.00687408447266, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -88.83870697021484, -100.0, -100.0, -100.0, -100.0, -100.0, -85.56868743896484, -100.0, -100.0, -100.0, -100.0, -100.0]"
115,petit couloir près des ascenseurs privés et salle de soins,E2,A,SUD,2026-04-22,84026,22,"[-100.0, -75.5033950805664, -100.0, -100.0, -95.70833587646484, -100.0, -94.41326904296875, -93.45098114013672, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -89.72186279296875, -100.0, -100.0, -100.0, -83.58056640625, -100.0, -100.0, -100.0, -72.40593719482422, -100.0, -91.2597885131836, -95.86206817626953, -80.92987060546875, -100.0, -100.0, -100.0, -100.0, -88.48506164550781, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -78.7939682006836, -100.0, -100.0, -93.6496810913086, -100.0, -100.0, -100.0, -100.0, -100.0, -83.06926727294922, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -78.4449462890625, -100.0, -100.0, -100.0, -100.0, -100.0, -79.9538345336914, -100.0, -100.0, -100.0, -100.0, -100.0, -90.601806640625, -100.0, -95.14090728759766, -71.65347290039062, -100.0, -100.0, -89.75550842285156, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -94.1657485961914, -100.0, -100.0, -100.0, -100.0, -100.0, -78.1355209350586, -100.0, -100.0, -100.0, -100.0, -100.0]"
116,petit couloir près des ascenseurs privés et salle de soins,E2,A,SUD,2026-04-23,107996,24,"[-100.0, -75.46580505371094, -100.0, -100.0, -95.48648834228516, -100.0, -92.7620849609375, -93.6534652709961, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -89.28887939453125, -100.0, -100.0, -100.0, -83.59925079345703, -100.0, -100.0, -100.0, -71.50533294677734, -100.0, -91.25239562988281, -95.67742156982422, -80.10546875, -100.0, -100.0, -100.0, -96.0, -88.08291625976562, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -79.35213470458984, -100.0, -100.0, -92.06473541259766, -100.0, -100.0, -100.0, -100.0, -100.0, -83.60052490234375, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -79.18950653076172, -100.0, -100.0, -100.0, -100.0, -100.0, -79.17955780029297, -100.0, -95.125, -100.0, -100.0, -100.0, -90.56552124023438, -100.0, -95.2518539428711, -70.58547973632812, -100.0, -100.0, -90.34601593017578, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.46368408203125, -100.0, -100.0, -100.0, -100.0, -100.0, -77.93177032470703, -100.0, -100.0, -100.0, -100.0, -100.0]"
117,"Près de l'office, salle de pause, salle de rangement et bureau de cadre de santé",E2,A,SUD,2026-04-23,25440,21,"[-100.0, -75.50916290283203, -100.0, -100.0, -100.0, -100.0, -95.50507354736328, -98.33333587646484, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.0988998413086, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.36065673828125, -100.0, -100.0, -100.0, -84.02401733398438, -100.0, -100.0, -100.0, -59.96964645385742, -100.0, -95.70817565917969, -94.92019653320312, -89.72852325439453, -100.0, -100.0, -100.0, -100.0, -96.10111999511719, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -88.1883544921875, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -88.8631591796875, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -88.64940643310547, -100.0, -100.0, -100.0, -100.0, -100.0, -89.63188171386719, -100.0, -100.0, -100.0, -100.0, -100.0, -94.21637725830078, -100.0, -100.0, -78.57453918457031, -96.87272644042969, -100.0, -95.82403564453125, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -74.0224609375, -97.86111450195312, -100.0, -100.0, -100.0, -100.0]"
118,"Près de chambre 213, chambre 224 et escalier",E2,A,SUD,2026-04-23,11361,22,"[-100.0, -84.31451416015625, -100.0, -100.0, -100.0, -100.0, -87.59803771972656, -81.99822235107422, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -79.74433898925781, -100.0, -100.0, -100.0, -85.93377685546875, -100.0, -100.0, -100.0, -83.01422119140625, -100.0, -84.80115509033203, -100.0, -83.54742431640625, -100.0, -100.0, -100.0, -95.0, -84.75273132324219, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -73.38016510009766, -100.0, -100.0, -85.15310668945312, -100.0, -100.0, -100.0, -100.0, -100.0, -81.67119598388672, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -75.61573791503906, -100.0, -100.0, -100.0, -100.0, -100.0, -86.8409652709961, -100.0, -93.0, -100.0, -100.0, -100.0, -81.59679412841797, -100.0, -89.32666778564453, -81.19029998779297, -100.0, -100.0, -82.69491577148438, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -94.0, -100.0, -100.0, -100.0, -100.0, -100.0, -86.23925018310547, -100.0, -100.0, -100.0, -100.0, -100.0]"
119,"Près de chambre 215, chambre 214, chambre 223 et chambre 222",E2,A,SUD,2026-04-23,11089,22,"[-100.0, -91.19047546386719, -100.0, -100.0, -100.0, -100.0, -74.20880126953125, -74.97952270507812, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -72.93736267089844, -100.0, -100.0, -100.0, -88.7286605834961, -100.0, -100.0, -100.0, -90.19805145263672, -100.0, -86.3843002319336, -100.0, -89.64583587646484, -100.0, -100.0, -100.0, -100.0, -71.9449462890625, -100.0, -100.0, -100.0, -100.0, -95.3499984741211, -100.0, -100.0, -86.37215423583984, -100.0, -100.0, -89.87407684326172, -100.0, -100.0, -100.0, -100.0, -100.0, -89.64335632324219, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -86.64392852783203, -100.0, -100.0, -100.0, -100.0, -100.0, -91.44827270507812, -100.0, -77.98076629638672, -100.0, -100.0, -100.0, -76.67909240722656, -100.0, -82.95124816894531, -89.97151947021484, -100.0, -100.0, -88.91264343261719, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.80000305175781, -100.0, -100.0, -100.0, -100.0, -100.0]"
120,"Près de lachambre 218, chambre 219 et chambre 217",E2,A,SUD,2026-04-23,10328,19,"[-100.0, -99.0, -100.0, -100.0, -100.0, -100.0, -84.74951934814453, -84.34841918945312, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -60.412208557128906, -100.0, -100.0, -100.0, -93.01078796386719, -100.0, -100.0, -100.0, -93.83333587646484, -100.0, -95.56204223632812, -100.0, -94.28742218017578, -100.0, -100.0, -100.0, -100.0, -90.5, -100.0, -100.0, -100.0, -100.0, -94.5, -100.0, -100.0, -95.56730651855469, -100.0, -100.0, -92.0240249633789, -100.0, -100.0, -100.0, -100.0, -100.0, -94.60882568359375, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -90.58577728271484, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -79.31511688232422, -100.0, -100.0, -100.0, -90.8407211303711, -100.0, -74.01679229736328, -94.05426025390625, -100.0, -100.0, -92.70958709716797, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
121,"Près de la chambre U1-U2 , chambre U3 et STOCK ",E2,B,NORD,2026-04-23,71637,38,"[-100.0, -84.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.79131317138672, -100.0, -100.0, -100.0, -100.0, -91.4836196899414, -100.0, -100.0, -93.3267593383789, -100.0, -100.0, -90.78239440917969, -78.1818618774414, -100.0, -100.0, -100.0, -100.0, -95.44444274902344, -87.0, -100.0, -91.98200988769531, -94.24040985107422, -83.0, -97.4000015258789, -83.0, -100.0, -75.0, -100.0, -100.0, -90.44794464111328, -86.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -90.09882354736328, -100.0, -100.0, -89.41253662109375, -100.0, -88.49644470214844, -100.0, -100.0, -96.03571319580078, -100.0, -100.0, -84.0, -96.0, -100.0, -100.0, -100.0, -93.31146240234375, -100.0, -100.0, -85.08450317382812, -88.88023376464844, -100.0, -100.0, -83.0, -100.0, -100.0, -100.0, -100.0, -100.0, -77.0, -100.0, -100.0, -75.59947967529297, -78.62979125976562, -94.66705322265625, -100.0, -100.0, -100.0, -73.5, -100.0, -100.0, -92.33333587646484, -100.0, -79.79251861572266, -100.0, -100.0, -60.747108459472656, -100.0, -100.0, -100.0, -93.44146728515625, -100.0, -95.04196166992188, -100.0, -100.0, -84.0, -100.0, -93.37931060791016, -100.0, -100.0, -100.0]"
122,"Près de la chambre U1-U2 , chambre U3 et STOCK ",E2,B,NORD,2026-04-24,134740,29,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -94.08148956298828, -100.0, -100.0, -100.0, -100.0, -92.44606018066406, -100.0, -100.0, -92.98574829101562, -100.0, -100.0, -90.41442108154297, -80.15909576416016, -100.0, -100.0, -100.0, -100.0, -97.52777862548828, -100.0, -100.0, -92.835205078125, -94.35645294189453, -100.0, -98.0, -100.0, -100.0, -100.0, -100.0, -100.0, -88.50599670410156, -98.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -90.62376403808594, -100.0, -100.0, -90.84496307373047, -100.0, -89.24388885498047, -100.0, -100.0, -95.64762115478516, -100.0, -100.0, -100.0, -95.80165100097656, -100.0, -96.66666412353516, -98.0, -93.70979309082031, -100.0, -100.0, -86.18175506591797, -90.65177917480469, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -78.1727294921875, -79.9565200805664, -95.19212341308594, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -80.35374450683594, -100.0, -100.0, -59.505191802978516, -100.0, -100.0, -100.0, -93.63331604003906, -100.0, -95.47035217285156, -100.0, -100.0, -100.0, -100.0, -95.56718444824219, -100.0, -100.0, -100.0]"
123,"Près de la chambre U1-U2 , chambre U3 et STOCK ",E2,B,NORD,2026-04-25,229925,29,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.5479965209961, -100.0, -100.0, -100.0, -100.0, -94.03546142578125, -100.0, -100.0, -92.24940490722656, -100.0, -100.0, -90.36085510253906, -80.68600463867188, -100.0, -100.0, -100.0, -100.0, -97.0857162475586, -100.0, -100.0, -94.20046997070312, -94.5838851928711, -100.0, -96.4000015258789, -100.0, -100.0, -100.0, -100.0, -100.0, -85.92955017089844, -97.71591186523438, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -91.0775146484375, -100.0, -100.0, -90.05558776855469, -100.0, -88.01313781738281, -100.0, -100.0, -96.05543518066406, -100.0, -100.0, -100.0, -97.28571319580078, -100.0, -97.5999984741211, -100.0, -94.83158111572266, -100.0, -100.0, -86.71051788330078, -92.686767578125, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -76.47953796386719, -79.54056549072266, -95.69735717773438, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -98.0, -100.0, -78.75181579589844, -100.0, -100.0, -60.64920425415039, -100.0, -100.0, -100.0, -94.03274536132812, -100.0, -94.54728698730469, -100.0, -100.0, -100.0, -100.0, -96.88030242919922, -100.0, -100.0, -100.0]"
124,"Près de la chambre U1-U2 , chambre U3 et STOCK ",E2,B,NORD,2026-04-26,246890,30,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.97396087646484, -100.0, -100.0, -100.0, -100.0, -92.74942016601562, -100.0, -100.0, -92.22454071044922, -100.0, -100.0, -90.47411346435547, -79.57839965820312, -100.0, -100.0, -100.0, -100.0, -95.71212005615234, -100.0, -100.0, -93.2318115234375, -94.20174407958984, -100.0, -96.92857360839844, -100.0, -100.0, -100.0, -100.0, -100.0, -88.17866516113281, -97.3125, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -90.2406005859375, -100.0, -100.0, -88.90467834472656, -100.0, -87.23678588867188, -100.0, -100.0, -95.3349380493164, -100.0, -100.0, -100.0, -96.73332977294922, -100.0, -96.81818389892578, -100.0, -93.59794616699219, -100.0, -100.0, -83.59393310546875, -91.2992935180664, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -78.72704315185547, -80.1951904296875, -95.85263061523438, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.0, -100.0, -78.4095458984375, -100.0, -100.0, -58.688594818115234, -100.0, -100.0, -100.0, -93.93737030029297, -100.0, -93.20149230957031, -100.0, -100.0, -100.0, -100.0, -95.5924301147461, -100.0, -100.0, -98.0]"
126,"Près de la chambre U1-U2 , chambre U3 et STOCK ",E2,B,NORD,2026-04-27,110921,30,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -94.2240219116211, -100.0, -100.0, -100.0, -100.0, -92.6287841796875, -100.0, -100.0, -93.34906005859375, -100.0, -100.0, -90.66815948486328, -79.55227661132812, -100.0, -100.0, -100.0, -100.0, -96.17408752441406, -100.0, -100.0, -92.08018493652344, -96.22026062011719, -100.0, -97.0, -100.0, -100.0, -100.0, -100.0, -100.0, -88.9247055053711, -97.46154022216797, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -89.43274688720703, -97.5, -100.0, -86.44950866699219, -100.0, -86.75651550292969, -100.0, -100.0, -94.92179107666016, -100.0, -100.0, -100.0, -98.0, -100.0, -97.33333587646484, -100.0, -94.44535064697266, -100.0, -100.0, -83.87027740478516, -92.15547943115234, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -80.21387481689453, -80.906494140625, -97.01276397705078, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -79.87227630615234, -100.0, -100.0, -56.50566101074219, -100.0, -100.0, -100.0, -93.77415466308594, -100.0, -93.06672668457031, -100.0, -100.0, -100.0, -100.0, -96.43865966796875, -100.0, -100.0, -98.0]"
